bio_replica	sample	fq1	fq2	read_count	base_count	fq1_bytes	fq2_bytes	fq1_md5	fq2_md5
9V5	SRR5558075	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558075/SRR5558075_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558075/SRR5558075_2.fastq.gz	3316451	997699198	285332987	300911224	97523a5a2388779a03172a4b9270cb48	4445583aaae02226903ee1330ba4c537
9V5	SRR5558076	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558076/SRR5558076_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558076/SRR5558076_2.fastq.gz	3364216	1012397084	290356018	306642139	04125f9a15c00dec13ffa45c24807130	b9b751693c4a73310c543151b75a0179
9V5	SRR5558077	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558077/SRR5558077_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558077/SRR5558077_2.fastq.gz	3249263	977788925	277998031	294612412	228fd4546af15e57d65891de1f962003	80ae19e7a29dc46ecba49e9dd0564c03
9V5	SRR5558078	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558078/SRR5558078_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558078/SRR5558078_2.fastq.gz	10676101	3224182502	860059572	943722282	0ae0826de6a132b588d2d44870a1dc18	5090cbbbe7fdf49c0052c8f7b21423fb
38V5	SRR5558079	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558079/SRR5558079_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558079/SRR5558079_2.fastq.gz	3198183	962021598	277340054	289216743	42aae30dc6c53f86e1b5c31234353ac5	302779adfc56eb2d8dbb2709549bf36c
3V3	SRR5558080	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558080/SRR5558080_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558080/SRR5558080_2.fastq.gz	2597873	781103077	271725144	274465396	709c6d0d8b23d62c3570c6f0ddbea2fc	8d3e273947ed44fd1abd93fa977a9b78
3V3	SRR5558081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558081/SRR5558081_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558081/SRR5558081_2.fastq.gz	2869015	862887993	237934122	252883279	592da8e7cc5d721ab39ed773f38fb2cb	bba0b38af2d37319791403e7121e69a1
3V3	SRR5558082	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558082/SRR5558082_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558082/SRR5558082_2.fastq.gz	2651217	797207433	277234232	278969386	49711e197eca52fda42d8a82c3e67bc3	790b5fd75d2e09f71038e01ed8fe3f58
3V3	SRR5558083	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558083/SRR5558083_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558083/SRR5558083_2.fastq.gz	2865124	861686287	237269231	250952736	e88e5cb0ad89c848d8be385f98ed4383	af5a0ca3b2b3603d31d0bf8ee42c7ba6
3V1	SRR5558084	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558084/SRR5558084_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558084/SRR5558084_2.fastq.gz	2788641	838624298	229528632	243815022	97834b70e032172eec6ecc46f90c0b8c	ff371dca5e0b135a1474011a8a87aadb
3V3	SRR5558085	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558085/SRR5558085_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558085/SRR5558085_2.fastq.gz	9587138	2895315676	954557069	970080700	57b42068414105df9278b685d575390a	ff27512168e0b58192e680ea330f1106
3V1	SRR5558086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558086/SRR5558086_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558086/SRR5558086_2.fastq.gz	2799545	841884978	230298118	244741500	5f07a5440a20bf93d503c196c1b83106	4bba4b0eec6e3deb3a52a30d152bc1bd
3V1	SRR5558087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558087/SRR5558087_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558087/SRR5558087_2.fastq.gz	2466162	741511446	258648156	260726927	872da7b6594bc00302181f5515a50df6	4636a50a37580b46a110b24e4c6efb06
3V1	SRR5558088	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558088/SRR5558088_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558088/SRR5558088_2.fastq.gz	2777138	834894976	230210453	245197783	357b59b39ae11f6c429c752543e54a4a	f9bc5302684081166131136b14f6d671
3V1	SRR5558089	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558089/SRR5558089_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558089/SRR5558089_2.fastq.gz	2496337	750552187	261516967	263649506	9f7fb16e11321568732d0bce2220d7eb	614b62213dbcd2dbc1178ff49fadf33e
38V5	SRR5558090	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558090/SRR5558090_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558090/SRR5558090_2.fastq.gz	3240768	975134017	282057760	294552837	ba0be786e04088d95ccf8f21edba73ca	767989348b05ea5156a8c162edb77415
35V6	SRR5558091	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558091/SRR5558091_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558091/SRR5558091_2.fastq.gz	20198588	6099973576	1744677906	1814466726	8ae090fb27566105040bb27d89893627	082fa8797d25f6cca4e3e490607b984d
35V6	SRR5558092	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558092/SRR5558092_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558092/SRR5558092_2.fastq.gz	19351060	5844020120	1568101397	1715539176	3d9c8e37165816b1c6657d675826fe12	309dd0267f08189e72a0a8a3d932246f
35V6	SRR5558093	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558093/SRR5558093_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558093/SRR5558093_2.fastq.gz	24350539	7353862778	2061575977	2199924502	70e78ac1f9407b6ee3aabd172aad0823	3bdda99f2e3cccf5b3e8ded7a2643d36
35V6	SRR5558094	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558094/SRR5558094_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558094/SRR5558094_2.fastq.gz	20161506	6088774812	1701292791	1765330560	5f6a36786657a98fa87247a93296d482	51930427c727c50f82a4c2c0dc539559
35V5	SRR5558095	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558095/SRR5558095_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558095/SRR5558095_2.fastq.gz	2815308	846765297	245336907	257954307	748e7d148d3e7817c1652166545d48dd	34a2b047d567da4eb7446b9d467d3f7a
35V5	SRR5558096	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558096/SRR5558096_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558096/SRR5558096_2.fastq.gz	2784869	837660484	241535327	256799168	6e031fe55c136977807f23c201d81870	62d35920d19d3684c7db28b67aaf0fc6
35V5	SRR5558097	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558097/SRR5558097_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558097/SRR5558097_2.fastq.gz	2779368	835819722	241645677	254269309	7c7539052f91a16cc5e840719126b330	b717b27f73260a7bd0eacb3ad99b0d96
35V5	SRR5558098	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558098/SRR5558098_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558098/SRR5558098_2.fastq.gz	2774925	834529979	239699370	256753374	c9936de4568c49efbded27cbca74b657	f52630f4e5036ff6b0835166abd40fac
35V5	SRR5558099	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558099/SRR5558099_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558099/SRR5558099_2.fastq.gz	19056456	5755049712	1796305702	1992044739	cd522d13ce00c56a1546a76e1dd4268f	1d5ea0d2e5663ae56131ca92894bfa8c
35V5	SRR5558100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558100/SRR5558100_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558100/SRR5558100_2.fastq.gz	7928808	2394500016	841859969	845818021	a306e5186e27d2676cd625aba3c63f74	bbd27d5675f485a7075a3df3e6b626e2
6V6	SRR5558101	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558101/SRR5558101_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558101/SRR5558101_2.fastq.gz	19114599	5772608898	1656352030	1728008034	37d0f59b248e5b36e51ec6315623e574	f47d9b572b400dd716a1d3cb332f49fe
6V6	SRR5558102	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558102/SRR5558102_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558102/SRR5558102_2.fastq.gz	18228560	5505025120	1480255208	1614713651	c839355ad0014349064adcd0070bad76	ecf5d7e9ea783978881e59ebb2d9004c
6V5	SRR5558103	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558103/SRR5558103_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558103/SRR5558103_2.fastq.gz	4870128	1465054034	509066113	518303964	eb77f2d50cb3b8b49af70e8516967300	8f7e9b01ee864a2bac001c394b3c0536
6V5	SRR5558104	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558104/SRR5558104_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558104/SRR5558104_2.fastq.gz	5407225	1627145921	447713777	475682940	f04ba56c6017d62e52995917ce28bd0a	8c0ce2253558e426582638bac01e58e8
6V5	SRR5558105	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558105/SRR5558105_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558105/SRR5558105_2.fastq.gz	4816316	1448491984	502980608	512909803	6e1a09b685dc4045d6b20616693bfee6	9aed66a0c02be0af602f18086df4e005
6V5	SRR5558106	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558106/SRR5558106_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558106/SRR5558106_2.fastq.gz	5370816	1615780793	447412081	476995528	88004abd5adffadc545f28bb88c10e75	83d77e96ff5be602789902ba391432ba
6V6	SRR5558107	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558107/SRR5558107_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558107/SRR5558107_2.fastq.gz	23386153	7062618206	1978829213	2113639083	b417d457ba743878ae45ed30c36cd930	24a46e0a543b3f8d73821d1891e789b9
6V6	SRR5558108	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558108/SRR5558108_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558108/SRR5558108_2.fastq.gz	19131941	5777846182	1620666935	1681894336	90dca14105da63d0a5b2d9d21fce298e	5ab6b2e6062c39c0d66d87a4ee9e5f23
6V5	SRR5558109	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558109/SRR5558109_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558109/SRR5558109_2.fastq.gz	4829897	1452981213	505477647	514877044	a7be74b4e4eb94f1c57a063c4e40b483	03eeca0dc808b40c5b0d21d6a5a9f893
6V5	SRR5558110	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558110/SRR5558110_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558110/SRR5558110_2.fastq.gz	5398080	1624466356	447058315	475176742	b1d93594956cbb82e12c96ab5e2be4fd	260ac9cb25e279aad7882e3beedab628
45V5	SRR5558111	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558111/SRR5558111_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558111/SRR5558111_2.fastq.gz	2918931	878049476	252530233	266380335	cf6477c6331b0844539dae7a82ca02b6	903bdb333b098923d99db2b570fcf313
45V5	SRR5558112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558112/SRR5558112_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558112/SRR5558112_2.fastq.gz	9297740	2807917480	913598478	939457655	80dc95efff87ff5369052fa15284e4fe	aa4f1c61cb69d66d9332cdeb27622e8a
45V5	SRR5558113	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558113/SRR5558113_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558113/SRR5558113_2.fastq.gz	2945210	886251464	254538294	269338828	d0202231d9808e3a2f30adfd292506d5	7c31e008e5a165ff413d6167356e1c05
45V5	SRR5558114	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558114/SRR5558114_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558114/SRR5558114_2.fastq.gz	2901691	872867969	249889447	264360810	e17b34162480d92d268abf686dc57277	385325fda5be45f3c20ec6c5244691f3
45V3	SRR5558115	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558115/SRR5558115_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558115/SRR5558115_2.fastq.gz	2902193	873138127	238606358	254444713	15cc494699dd3d5141430174a588211d	bfe35b0087ff83fb9dcabb27ad79fe7a
45V3	SRR5558116	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558116/SRR5558116_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558116/SRR5558116_2.fastq.gz	2615684	786613862	275375532	278488538	8d13a44e161abe3a681db43009042904	f2d4ec13bd6623a31692e2550233309b
45V3	SRR5558117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558117/SRR5558117_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558117/SRR5558117_2.fastq.gz	2888644	869093578	237516078	253143616	309dedea1afe73d6025927236258482d	64b6ecfc4b08b1bfadd1629bdfe48f71
45V3	SRR5558118	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558118/SRR5558118_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558118/SRR5558118_2.fastq.gz	2596847	780984811	273647395	276918967	8d3cc2a6252f9b53a34997056895ad44	fcb90c8cdd842ac95be75ede6fef435d
46V1	SRR5558119	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558119/SRR5558119_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558119/SRR5558119_2.fastq.gz	9804391	2960926082	961909204	988807644	427524ccf5af4b9c508538713d75ac50	6c50b38052776c5b04e415c73ae82ecb
45V5	SRR5558120	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558120/SRR5558120_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558120/SRR5558120_2.fastq.gz	2843094	855501002	243449933	258786290	515ee556844716115fd75d1aa1b3d378	867eda1164ad793da47d0d37a6a45e21
45V3	SRR5558121	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558121/SRR5558121_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558121/SRR5558121_2.fastq.gz	9652211	2914967722	966224110	986718498	cda42a8ea906fc3e7ef30667f76cf81a	13face1121a12dd198237734062e94d9
45V1	SRR5558122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558122/SRR5558122_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558122/SRR5558122_2.fastq.gz	2872079	864218894	237316023	253204843	726d30994201cd483d51d5f54b91305e	067409381e9095442a37480c9c5f338e
45V3	SRR5558123	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558123/SRR5558123_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558123/SRR5558123_2.fastq.gz	2877530	865428613	237918692	253116950	58475ca934b226f59df00b86718d587d	b02eefeb12950512c5536e5448c137bb
45V3	SRR5558124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558124/SRR5558124_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558124/SRR5558124_2.fastq.gz	2639798	793748419	277524704	279705637	34728432f868fe78ba5cccf5c58e0def	4e5f77bfe5ffbe20f949fc8cbf59b534
45V1	SRR5558125	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558125/SRR5558125_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558125/SRR5558125_2.fastq.gz	2528216	760388554	266987150	268598095	91ca71dec279809870994f2c6dcf9262	72a4f329f5fbdb8ba8b815b5c211e436
45V1	SRR5558126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558126/SRR5558126_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558126/SRR5558126_2.fastq.gz	2854403	858627467	237569943	254160077	986e7c9199f8be5c58f12aa72674f62b	9c41d95fa6816869b1824bf460d615c7
45V1	SRR5558127	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558127/SRR5558127_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558127/SRR5558127_2.fastq.gz	2500186	752002442	264231422	265877862	b61f6a9efd4460385887b23462229e4d	e1124d31cfe092414e2e3f9f748fb1d5
45V1	SRR5558128	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558128/SRR5558128_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558128/SRR5558128_2.fastq.gz	2878817	866230739	237947628	253819995	fa9b4ebedbba3845899353719862c2c8	38de7445c0116a240584fb5c8e9d41f7
45V3	SRR5558129	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558129/SRR5558129_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558129/SRR5558129_2.fastq.gz	2876355	865112464	238198408	254548947	06198c85f7f59c5dcd08dfab646f2e2c	8ee2d6db20a83cbff30d83687ffd4d5d
45V3	SRR5558130	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558130/SRR5558130_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558130/SRR5558130_2.fastq.gz	2592272	779422171	272449496	275825884	3247bff2a4b8683ae3145f8053473247	55269dcadaaf0aa204ddcf1da0b5a295
6V1	SRR5558131	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558131/SRR5558131_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558131/SRR5558131_2.fastq.gz	2396330	720595686	250196899	253525120	fc8a065526c85598f6a6aaa5dca889a8	bd31d91c6984858725b4714f0aaef5a5
6V1	SRR5558132	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558132/SRR5558132_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558132/SRR5558132_2.fastq.gz	2675687	804831493	222226439	237024101	ea49054d86afbff4177e7bfa9937faee	f917715511c7856b43e5f0dc2b690cc1
52V1	SRR5558133	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558133/SRR5558133_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558133/SRR5558133_2.fastq.gz	6323524	1909704248	674981195	676462310	393fef881aa06453507301cf6d4a71ff	19849e3874a6bbdbe8f94c1f101244a1
51V5	SRR5558134	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558134/SRR5558134_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558134/SRR5558134_2.fastq.gz	2662733	800925934	230567150	247389197	71f0bc5563a8ac0f09c136090271c3ab	a58424094ab25c4c0e3b42466b2d1a01
51V5	SRR5558135	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558135/SRR5558135_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558135/SRR5558135_2.fastq.gz	2709880	815212894	236769586	249413815	e6e68a3eaec8c6b320872baab193adf3	7e80442578ecbaadc9c82427970c70ca
51V5	SRR5558136	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558136/SRR5558136_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558136/SRR5558136_2.fastq.gz	7391420	2232208840	785323139	789563484	8f28cd90abfeba8234478a205f037139	61b5e320e89c8d0e8466e5bdda2a0c9d
51V5	SRR5558137	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558137/SRR5558137_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558137/SRR5558137_2.fastq.gz	2668677	802662397	232694819	245231993	949557785b4ad01c43740e4aaf943b0a	d8549269ab97154e46d28f2fd99afdc0
51V3	SRR5558138	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558138/SRR5558138_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558138/SRR5558138_2.fastq.gz	2906703	874387735	252248486	264312008	787632a8f5764cbde4ac7baa52cdb11c	053e36ae8f941bd86cf37e00f4c77845
51V3	SRR5558139	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558139/SRR5558139_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558139/SRR5558139_2.fastq.gz	2871157	863749200	247796513	262345699	fd0916328d37d11c98fc809aff511c21	082a1cc927fb7c7705066c58b5a663f5
51V3	SRR5558140	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558140/SRR5558140_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558140/SRR5558140_2.fastq.gz	2869792	863148186	248445922	260418211	6dbbb8a0dca41a10d5906fd4e2ec1ea6	06bd83f33b2f6fe76ef1f9facf0cd83c
51V3	SRR5558141	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558141/SRR5558141_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558141/SRR5558141_2.fastq.gz	2866544	862214511	246424558	262873672	313247f9a8cea833b3bdb29364c46fe4	c94e16d63172c5723e0483cb261d0a7c
6V3	SRR5558142	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558142/SRR5558142_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558142/SRR5558142_2.fastq.gz	10628903	3209928706	1055186952	1109301537	21b7f7daaba6aac79ea01a6aae596d58	5a1f9d9221deb5e78da915403ee6f0be
6V3	SRR5558143	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558143/SRR5558143_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558143/SRR5558143_2.fastq.gz	2949073	887016025	307676580	316329791	13c69e5dd66bc82b1272ec99f85b8316	15feb3033953217e33cc76bb10367462
42V5	SRR5558144	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558144/SRR5558144_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558144/SRR5558144_2.fastq.gz	3282278	987532079	282000437	296808949	b542cfd4cb5ccc7f1a914714706f5187	7fefbdaba4a31b00abe8b44a0134c572
42V5	SRR5558145	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558145/SRR5558145_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558145/SRR5558145_2.fastq.gz	3173343	954755026	270267244	285675322	d577adda7d3b7c3e849ea5f5379fb108	56ff3ed010218bb0732008195e26e383
42V5	SRR5558146	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558146/SRR5558146_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558146/SRR5558146_2.fastq.gz	3254330	978819690	279795904	293492954	4ff581a10dd048184cc3a4c20b9627bc	be56c2d6d3da3c4f9488d4ac8644b912
42V5	SRR5558147	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558147/SRR5558147_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558147/SRR5558147_2.fastq.gz	3241158	974868552	277593225	292019219	70ed476382239a24e9237a694b603016	6dc562689679eba88fcf9aedc10f8309
43V1	SRR5558148	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558148/SRR5558148_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558148/SRR5558148_2.fastq.gz	3225732	970009337	276354233	289434065	0f0352aef80be18d5ea23cf996a56d5f	a5314a2c9c37f6229def0905c241424d
43V1	SRR5558149	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558149/SRR5558149_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558149/SRR5558149_2.fastq.gz	3270527	983790939	281297434	294933462	19f26b1cc31729f1a3d93c0c1c2930af	c6a0789b050462af7b353f8fdd75e915
43V1	SRR5558150	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558150/SRR5558150_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558150/SRR5558150_2.fastq.gz	10128238	3058727876	987848057	1009085158	43292fd688b955047a194af2334c2bef	e22b9a48f926b0dbaa11916d5de97993
43V1	SRR5558151	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558151/SRR5558151_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558151/SRR5558151_2.fastq.gz	3242162	974981627	279213484	291678018	5c03b6885803e72b7848fe8e018ad8ff	d137f74ac5062c17e31f11e14d900a1d
